iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,12/11/2022,9766975,27119,3874.143,130041,7,1,214610.096,595.887,85.127,2857.396,0.154,0.022,0.28,,,,,,,,,,,,,,,,,,111314545,41400012,34782190,32327706,2951,58700,244.59,90.97,76.43,71.03,1290,602,0.001,14.39,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/12/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.25,,,,,,,,,,,,,,,,,,111444607,41401231,34782954,32454990,130062,62733,244.88,90.97,76.43,71.31,1378,630,0.001,14.39,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/13/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.23,,,,,,,,,,,,,,,,,,111566953,41402458,34783756,32574606,122346,62273,245.15,90.97,76.43,71.58,1368,622,0.001,14.39,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/14/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.22,,,,,,,,,,,,,,,,,,111697168,41403925,34784671,32701636,130215,63670,245.43,90.98,76.43,71.86,1399,629,0.001,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/15/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.19,,,,,,,,,,,,,,,,,,111829197,41405627,34785671,32830119,132029,79925,245.72,90.98,76.43,72.14,1756,856,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/16/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.15,,,,,,,,,,,,,,,,,,111966900,41407490,34786763,32963941,137703,97258,246.03,90.98,76.44,72.43,2137,1102,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/17/2022,9766975,0,3874.143,130041,0,1,214610.096,0,85.127,2857.396,0,0.022,0.1,,,,,,,,,,,,,,,,,,111994782,41407786,34786933,32991226,27882,97598,246.09,90.99,76.44,72.49,2145,1114,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/18/2022,9829236,62261,8894.429,130080,39,5.571,215978.159,1368.063,195.438,2858.253,0.857,0.122,0.07,,,,,,,,,,,,,,,,,,111998845,41407810,34786947,32995236,4063,97757,246.1,90.99,76.44,72.5,2148,1114,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/19/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.09,,,,,,,,,,,,,,,,,,112100231,41409031,34787725,33093894,101386,93661,246.32,90.99,76.44,72.72,2058,1114,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/20/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.11,,,,,,,,,,,,,,,,,,112137816,41409615,34788160,33130145,37585,81552,246.4,90.99,76.44,72.8,1792,1022,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/21/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.12,,,,,,,,,,,,,,,,,,112252791,41411330,34789173,33241405,114975,79375,246.65,90.99,76.44,73.04,1744,1058,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/22/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.12,,,,,,,,,,,,,,,,,,112347506,41412897,34790145,33332700,94715,74044,246.86,91,76.44,73.24,1627,1039,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/23/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.11,,,,,,,,,,,,,,,,,,112376956,41413335,34790341,33361200,29450,58579,246.93,91,76.44,73.3,1287,835,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/24/2022,9829236,0,8894.429,130080,0,5.571,215978.159,0,195.438,2858.253,0,0.122,0.1,,,,,,,,,,,,,,,,,,112379742,41413356,34790354,33363926,2786,54994,246.93,91,76.44,73.31,1208,796,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/25/2022,9891139,61903,8843.286,130124,44,6.286,217338.356,1360.197,194.314,2859.219,0.967,0.138,0.09,,,,,,,,,,,,,,,,,,112380088,41413356,34790355,33364268,346,54463,246.93,91,76.44,73.31,1197,792,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/26/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.1,,,,,,,,,,,,,,,,,,112491895,41414998,34791320,33472500,111807,55952,247.18,91,76.45,73.55,1229,852,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/27/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.11,,,,,,,,,,,,,,,,,,112626275,41416955,34792530,33602592,134380,69780,247.47,91.01,76.45,73.84,1533,1049,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/28/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.12,,,,,,,,,,,,,,,,,,112753544,41419087,34793907,33725073,127269,71536,247.75,91.01,76.45,74.1,1572,1108,0.002,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/29/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.12,,,,,,,,,,,,,,,,,,112853968,41421005,34795094,33821324,100424,72352,247.97,91.01,76.46,74.32,1590,1158,0.003,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/30/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.11,,,,,,,,,,,,,,,,,,112876959,41421405,34795308,33843437,22991,71429,248.02,91.02,76.46,74.36,1570,1153,0.003,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,12/31/2022,9891139,0,8843.286,130124,0,6.286,217338.356,0,194.314,2859.219,0,0.138,0.1,,,,,,,,,,,,,,,,,,112877820,41421418,34795314,33844266,861,71154,248.03,91.02,76.46,74.37,1563,1152,0.003,14.38,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
BOL,South America,Bolivia,1/1/2022,599753,7980,3805,19680,30,23.429,49063.106,652.808,311.27,1609.933,2.454,1.917,1.48,134,10.962,1171,95.794,,,,,3085533,9429,255.436,0.781,13626,1.128,0.2569,3.9,tests performed,9828521,5657026,4602185,552821,35677,46080,80.4,46.28,37.65,4.52,3770,27446,0.225,28.58,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/2/2022,599753,0,3500.857,19680,0,21.429,49063.106,0,286.389,1609.933,0,1.753,1.48,129,10.553,1209,98.903,,,,,3094017,8484,256.138,0.702,14141,1.171,0.3478,2.9,tests performed,9835426,5661892,4603571,553474,6905,46509,80.46,46.32,37.66,4.53,3805,27842,0.228,28.58,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/3/2022,611031,11278,4918.429,19722,42,25.143,49985.709,922.603,402.355,1613.368,3.436,2.057,1.47,128,10.471,1223,100.048,,,,,3109469,15452,257.418,1.279,15026,1.244,0.4231,2.4,tests performed,9980703,5752738,4653074,567396,145277,60539,81.65,47.06,38.06,4.64,4952,37201,0.304,28.57,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/4/2022,614941,3910,5304.714,19733,11,25.571,50305.568,319.86,433.955,1614.268,0.9,2.092,1.45,126,10.307,1316,107.656,,,,,3129135,19666,259.046,1.628,15669,1.297,0.3795,2.6,tests performed,10119450,5849291,4681278,581401,138747,69380,82.78,47.85,38.3,4.76,5676,44583,0.365,28.57,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/5/2022,622312,7371,5946,19763,30,26.714,50908.557,602.988,486.416,1616.722,2.454,2.185,1.43,133,10.88,1395,114.119,,,,,3151054,21919,260.86,1.815,16444,1.361,0.399,2.5,tests performed,10253380,5938843,4711140,596010,133930,81501,83.88,48.58,38.54,4.88,6667,53214,0.435,28.56,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/6/2022,631554,9242,6561.429,19810,47,26.857,51664.603,756.047,536.761,1620.567,3.845,2.197,1.42,142,11.616,1490,121.89,,,,,3174240,23186,262.78,1.919,16891,1.398,0.4233,2.4,tests performed,10400207,6035225,4743944,613651,146827,91863,85.08,49.37,38.81,5.02,7515,60293,0.493,28.55,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/7/2022,641817,10263,7149.143,19848,38,28.286,52504.173,839.57,584.839,1623.676,3.109,2.314,1.4,141,11.535,1516,124.017,,,,,3198277,24037,264.77,1.99,17453,1.445,0.4344,2.3,tests performed,10486385,6088077,4763418,627532,86178,99077,85.78,49.8,38.97,5.13,8105,64711,0.529,28.55,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/8/2022,652819,11002,7580.857,19888,40,29.714,53404.198,900.024,620.156,1626.948,3.272,2.431,1.38,139,11.371,1564,127.944,,,,,3215003,16726,266.154,1.385,18496,1.531,0.5567,1.8,tests performed,10572565,6140930,4782893,641413,86180,106292,86.49,50.24,39.13,5.25,8695,69129,0.566,28.54,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/9/2022,652819,0,7580.857,19888,0,29.714,53404.198,0,620.156,1626.948,0,2.431,1.34,149,12.189,1620,132.525,,,,,3226644,11641,267.118,0.964,18947,1.569,0.4986,2,tests performed,10589886,6151069,4786706,644783,17321,107780,86.63,50.32,39.16,5.27,8817,69882,0.572,28.54,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/10/2022,671832,19013,8685.857,19957,69,33.571,54959.566,1555.368,710.551,1632.593,5.645,2.746,1.31,154,12.598,1667,136.37,,,,,3244921,18277,268.631,1.513,19350,1.602,0.4704,2.1,tests performed,10694224,6211411,4813045,662471,104338,101932,87.48,50.81,39.37,5.42,8339,65525,0.536,28.54,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/11/2022,677166,5334,8889.286,19983,26,35.714,55395.917,436.351,727.193,1634.72,2.127,2.922,1.28,156,12.762,1701,139.151,,,,,3268320,23399,270.568,1.937,19884,1.646,0.5383,1.9,tests performed,10787201,6261522,4837635,680781,92977,95393,88.25,51.22,39.57,5.57,7804,58890,0.482,28.53,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
BOL,South America,Bolivia,1/12/2022,686023,8857,9101.571,19999,16,33.714,56120.468,724.551,744.559,1636.029,1.309,2.758,1.26,164,13.416,1767,144.55,,,,,3296361,28041,272.889,2.321,20758,1.718,0.5488,1.8,tests performed,10867524,6302133,4860395,697746,80323,87735,88.9,51.55,39.76,5.71,7177,51899,0.425,28.52,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,
